RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2021-03-01;BRKM5;BRBRKMACNPA4;BRKM;15237800;29,0363812;1;442450570,04
2021-03-01;BRML3;BRBRMLACNOR9;BRML;65537702;9,3232092;1;611021708,42
2021-03-01;BRPR3;BRBRPRACNOR9;BRPR;17616413;9,0038871;1;158616194,52
2021-03-01;BRSR3;BRBRSRACNOR3;BRSR;1116;14,4962544;1;16177,82
2021-03-01;BRSR6;BRBRSRACNPB4;BRSR;8482726;13,2963581;1;112789363,33
2021-03-01;BSEV3;BRBSEVACNOR3;BSEV;42987;6,7166894;1;288730,33
2021-03-01;BSLV39;BRBSLVBDR002;BSLV;14498;45,67;1;662123,66
2021-03-01;BTLG11;BRBTLGCTF000;BTLG;611;110,3646644;1;67432,81
2021-03-01;BTOW3;BRBTOWACNOR8;BTOW;9066017;85,6264597;1;776290939,79
2021-03-01;C1BS34;BRC1BSBDR001;C1BS;133;336,0406766;1;44693,41
2021-03-01;C1CL34;BRC1CLBDR004;C1CL;180431;112,6598557;1;20327330,44
2021-03-01;C1HI34;BRC1HIBDR009;C1HI;60;51,23;1;3073,8
2021-03-01;C1SU34;BRC1SUBDR001;C1SU;1;37,95;1;37,95
2021-03-01;CAMB3;BRCAMBACNOR4;CAMB;35950;5,4699165;1;196643,5
2021-03-01;CAML3;BRCAMLACNOR3;CAML;6135598;10,9803701;1;67371137,2
2021-03-01;CARD3;BRCARDACNOR9;CARD;231220;15,9719502;1;3693034,33
2021-03-01;CASH3;BRCASHACNOR8;CASH;473939;28,4263821;1;13472371,15
2021-03-01;CATP34;BRCATPBDR003;CATP;665;75,8930827;1;50468,9
2021-03-01;CCPR3;BRCCPRACNOR9;CCPR;202683;12,0997671;1;2452417,11
2021-03-01;CCRO3;BRCCROACNOR2;CCRO;49065153;12,0528538;1;591375119,24
2021-03-01;CEAB3;BRCEABACNOR1;CEAB;10018913;11,888617;1;119111019,43
